"LSOA11CD","LSOA21CD","LinkCode","TotPersons","LSOA11Denom","LSOA21Denom","Prop11of21","Prop21of11","Category"
"E01030247","E01030247","E01030247_E01030247",1886,1886,1886,1,1,"U"
"E01030248","E01030248","E01030248_E01030248",1585,1585,1585,1,1,"U"
"E01030249","E01030249","E01030249_E01030249",1782,1782,1782,1,1,"U"
"E01030250","E01030250","E01030250_E01030250",2152,2152,2152,1,1,"U"
"E01030251","E01030251","E01030251_E01030251",1493,1493,1493,1,1,"U"
"E01030252","E01030252","E01030252_E01030252",1729,1729,1729,1,1,"U"
"E01030253","E01030253","E01030253_E01030253",1844,1844,1844,1,1,"U"
"E01030254","E01030254","E01030254_E01030254",1412,1412,1412,1,1,"U"
"E01030255","E01030255","E01030255_E01030255",1277,1277,1277,1,1,"U"
"E01030256","E01030256","E01030256_E01030256",1526,1526,1526,1,1,"U"
"E01030257","E01030257","E01030257_E01030257",1538,1538,1538,1,1,"U"
"E01030258","E01030258","E01030258_E01030258",1601,1601,1601,1,1,"U"
"E01030259","E01030259","E01030259_E01030259",1147,1147,1147,1,1,"U"
"E01030260","E01030260","E01030260_E01030260",1061,1061,1061,1,1,"U"
"E01030261","E01030261","E01030261_E01030261",1484,1484,1484,1,1,"U"
"E01030262","E01030262","E01030262_E01030262",1284,1284,1284,1,1,"U"
"E01030263","E01030263","E01030263_E01030263",1493,1493,1493,1,1,"U"
"E01030264","E01030264","E01030264_E01030264",1484,1484,1484,1,1,"U"
"E01030265","E01030265","E01030265_E01030265",1349,1349,1349,1,1,"U"
"E01030266","E01030266","E01030266_E01030266",1648,1648,1648,1,1,"U"
"E01030267","E01030267","E01030267_E01030267",2203,2203,2203,1,1,"U"
"E01030268","E01030268","E01030268_E01030268",1289,1289,1289,1,1,"U"
"E01030269","E01030269","E01030269_E01030269",1661,1661,1661,1,1,"U"
"E01030270","E01030270","E01030270_E01030270",1574,1574,1574,1,1,"U"
"E01030271","E01030271","E01030271_E01030271",1432,1432,1432,1,1,"U"
"E01030272","E01030272","E01030272_E01030272",1545,1545,1545,1,1,"U"
"E01030273","E01030273","E01030273_E01030273",1461,1461,1461,1,1,"U"
"E01030274","E01030274","E01030274_E01030274",1197,1197,1197,1,1,"U"
"E01030275","E01030275","E01030275_E01030275",1157,1157,1157,1,1,"U"
"E01030276","E01030276","E01030276_E01030276",1205,1205,1205,1,1,"U"
"E01030277","E01030277","E01030277_E01030277",1156,1156,1156,1,1,"U"
"E01030278","E01030278","E01030278_E01030278",1565,1565,1565,1,1,"U"
"E01030279","E01030279","E01030279_E01030279",1406,1406,1406,1,1,"U"
"E01030280","E01030280","E01030280_E01030280",1364,1364,1364,1,1,"U"
"E01030281","E01030281","E01030281_E01030281",2573,2573,2573,1,1,"U"
"E01030282","E01035154","E01030282_E01035154",952,952,2162,0.440333024976873,1,"M"
"E01030283","E01030283","E01030283_E01030283",1320,1320,1320,1,1,"U"
"E01030284","E01035154","E01030284_E01035154",1210,1210,2162,0.559666975023127,1,"M"
"E01030285","E01030285","E01030285_E01030285",2221,2221,2221,1,1,"U"
"E01030286","E01030286","E01030286_E01030286",2076,2076,2076,1,1,"U"
"E01030287","E01030287","E01030287_E01030287",1365,1365,1365,1,1,"U"
"E01030288","E01030288","E01030288_E01030288",1416,1416,1416,1,1,"U"
"E01030289","E01030289","E01030289_E01030289",1467,1467,1467,1,1,"U"
"E01030290","E01030290","E01030290_E01030290",1488,1488,1488,1,1,"U"
"E01030291","E01030291","E01030291_E01030291",1480,1480,1480,1,1,"U"
"E01030292","E01030292","E01030292_E01030292",1431,1431,1431,1,1,"U"
"E01030293","E01030293","E01030293_E01030293",1706,1706,1706,1,1,"U"
"E01030294","E01030294","E01030294_E01030294",1402,1402,1402,1,1,"U"
"E01030295","E01030295","E01030295_E01030295",2352,2352,2352,1,1,"U"
"E01030296","E01030296","E01030296_E01030296",1826,1826,1826,1,1,"U"
"E01030297","E01030297","E01030297_E01030297",2120,2120,2120,1,1,"U"
"E01030298","E01030298","E01030298_E01030298",1625,1625,1625,1,1,"U"
"E01030299","E01030299","E01030299_E01030299",1692,1692,1692,1,1,"U"
"E01030300","E01030300","E01030300_E01030300",1647,1647,1647,1,1,"U"
"E01030301","E01030301","E01030301_E01030301",1585,1585,1585,1,1,"U"
"E01030302","E01030302","E01030302_E01030302",1771,1771,1771,1,1,"U"
"E01030303","E01030303","E01030303_E01030303",1729,1729,1729,1,1,"U"
"E01030304","E01030304","E01030304_E01030304",1692,1692,1692,1,1,"U"
"E01030305","E01030305","E01030305_E01030305",1728,1728,1728,1,1,"U"
"E01030306","E01030306","E01030306_E01030306",1570,1570,1570,1,1,"U"
"E01030307","E01030307","E01030307_E01030307",1838,1838,1838,1,1,"U"
"E01030308","E01030308","E01030308_E01030308",1707,1707,1707,1,1,"U"
"E01030309","E01030309","E01030309_E01030309",1667,1667,1667,1,1,"U"
"E01030310","E01030310","E01030310_E01030310",1870,1870,1870,1,1,"U"
"E01030311","E01030311","E01030311_E01030311",1588,1588,1588,1,1,"U"
"E01030312","E01030312","E01030312_E01030312",1510,1510,1510,1,1,"U"
"E01030313","E01030313","E01030313_E01030313",2184,2184,2184,1,1,"U"
"E01030314","E01030314","E01030314_E01030314",1774,1774,1774,1,1,"U"
"E01030315","E01030315","E01030315_E01030315",1752,1752,1752,1,1,"U"
"E01030316","E01030316","E01030316_E01030316",1666,1666,1666,1,1,"U"
"E01030317","E01030317","E01030317_E01030317",1918,1918,1918,1,1,"U"
"E01030318","E01030318","E01030318_E01030318",1499,1499,1499,1,1,"U"
"E01030319","E01030319","E01030319_E01030319",1977,1977,1977,1,1,"U"
"E01030320","E01030320","E01030320_E01030320",1724,1724,1724,1,1,"U"
"E01030321","E01030321","E01030321_E01030321",1613,1613,1613,1,1,"U"
"E01030322","E01030322","E01030322_E01030322",1835,1835,1835,1,1,"U"
"E01030323","E01030323","E01030323_E01030323",1396,1396,1396,1,1,"U"
"E01030324","E01030324","E01030324_E01030324",1611,1611,1611,1,1,"U"
"E01030325","E01030325","E01030325_E01030325",1640,1640,1640,1,1,"U"
"E01030326","E01030326","E01030326_E01030326",1735,1735,1735,1,1,"U"
"E01030327","E01030327","E01030327_E01030327",1978,1978,1978,1,1,"U"
"E01030328","E01030328","E01030328_E01030328",1693,1693,1693,1,1,"U"
"E01030329","E01030329","E01030329_E01030329",1593,1593,1593,1,1,"U"
"E01030330","E01030330","E01030330_E01030330",1660,1660,1660,1,1,"U"
"E01030331","E01030331","E01030331_E01030331",1623,1623,1623,1,1,"U"
"E01030332","E01030332","E01030332_E01030332",1605,1605,1605,1,1,"U"
"E01030333","E01030333","E01030333_E01030333",1417,1417,1417,1,1,"U"
"E01030334","E01030334","E01030334_E01030334",1549,1549,1549,1,1,"U"
"E01030335","E01030335","E01030335_E01030335",1858,1858,1858,1,1,"U"
"E01030336","E01030336","E01030336_E01030336",2015,2015,2015,1,1,"U"
"E01030337","E01030337","E01030337_E01030337",1808,1808,1808,1,1,"U"
"E01030338","E01030338","E01030338_E01030338",1649,1649,1649,1,1,"U"
"E01030339","E01030339","E01030339_E01030339",1501,1501,1501,1,1,"U"
"E01030340","E01030340","E01030340_E01030340",1584,1584,1584,1,1,"U"
"E01030341","E01030341","E01030341_E01030341",1948,1948,1948,1,1,"U"
"E01030342","E01030342","E01030342_E01030342",1834,1834,1834,1,1,"U"
"E01030343","E01030343","E01030343_E01030343",1813,1813,1813,1,1,"U"
"E01030344","E01030344","E01030344_E01030344",1458,1458,1458,1,1,"U"
"E01030345","E01030345","E01030345_E01030345",1656,1656,1656,1,1,"U"
"E01030346","E01030346","E01030346_E01030346",1529,1529,1529,1,1,"U"
"E01030347","E01030347","E01030347_E01030347",1757,1757,1757,1,1,"U"
"E01030348","E01030348","E01030348_E01030348",1699,1699,1699,1,1,"U"
"E01030349","E01030349","E01030349_E01030349",1676,1676,1676,1,1,"U"
"E01030350","E01030350","E01030350_E01030350",1767,1767,1767,1,1,"U"
"E01030351","E01030351","E01030351_E01030351",1601,1601,1601,1,1,"U"
"E01030352","E01030352","E01030352_E01030352",1607,1607,1607,1,1,"U"
"E01030353","E01030353","E01030353_E01030353",1642,1642,1642,1,1,"U"
"E01030354","E01030354","E01030354_E01030354",1827,1827,1827,1,1,"U"
"E01030355","E01030355","E01030355_E01030355",1343,1343,1343,1,1,"U"
"E01030356","E01030356","E01030356_E01030356",1447,1447,1447,1,1,"U"
"E01030357","E01030357","E01030357_E01030357",1637,1637,1637,1,1,"U"
"E01030358","E01030358","E01030358_E01030358",1552,1552,1552,1,1,"U"
"E01030359","E01034285","E01030359_E01034285",1032,2636,1032,1,0.391502276176024,"S"
"E01030359","E01034286","E01030359_E01034286",1604,2636,1604,1,0.608497723823976,"S"
"E01030360","E01030360","E01030360_E01030360",1710,1710,1710,1,1,"U"
"E01030361","E01030361","E01030361_E01030361",2286,2286,2286,1,1,"U"
"E01030362","E01030362","E01030362_E01030362",1457,1457,1457,1,1,"U"
"E01030363","E01030363","E01030363_E01030363",1880,1880,1880,1,1,"U"
"E01030364","E01030364","E01030364_E01030364",1622,1622,1622,1,1,"U"
"E01030365","E01030365","E01030365_E01030365",1528,1528,1528,1,1,"U"
"E01030366","E01030366","E01030366_E01030366",1947,1947,1947,1,1,"U"
"E01030367","E01030367","E01030367_E01030367",1637,1637,1637,1,1,"U"
"E01030368","E01030368","E01030368_E01030368",1768,1768,1768,1,1,"U"
"E01030369","E01030369","E01030369_E01030369",2155,2155,2155,1,1,"U"
"E01030370","E01030370","E01030370_E01030370",1676,1676,1676,1,1,"U"
"E01030371","E01030371","E01030371_E01030371",1589,1589,1589,1,1,"U"
"E01030372","E01030372","E01030372_E01030372",1422,1422,1422,1,1,"U"
"E01030373","E01030373","E01030373_E01030373",1647,1647,1647,1,1,"U"
"E01030374","E01030374","E01030374_E01030374",1759,1759,1759,1,1,"U"
"E01030375","E01030375","E01030375_E01030375",1865,1865,1865,1,1,"U"
"E01030376","E01030376","E01030376_E01030376",1318,1318,1318,1,1,"U"
"E01030377","E01030377","E01030377_E01030377",2423,2423,2423,1,1,"U"
"E01030378","E01030378","E01030378_E01030378",1719,1719,1719,1,1,"U"
"E01030379","E01030379","E01030379_E01030379",1554,1554,1554,1,1,"U"
"E01030380","E01030380","E01030380_E01030380",1456,1456,1456,1,1,"U"
"E01030381","E01030381","E01030381_E01030381",1455,1455,1455,1,1,"U"
"E01030382","E01030382","E01030382_E01030382",1573,1573,1573,1,1,"U"
"E01030383","E01034287","E01030383_E01034287",1576,3226,1576,1,0.48853068815871,"S"
"E01030383","E01034288","E01030383_E01034288",1650,3226,1650,1,0.51146931184129,"S"
"E01030384","E01030384","E01030384_E01030384",2736,2736,2736,1,1,"U"
"E01030385","E01030385","E01030385_E01030385",1726,1726,1726,1,1,"U"
"E01030386","E01030386","E01030386_E01030386",1488,1488,1488,1,1,"U"
"E01030387","E01030387","E01030387_E01030387",1509,1509,1509,1,1,"U"
"E01030388","E01030388","E01030388_E01030388",1349,1349,1349,1,1,"U"
"E01030389","E01030389","E01030389_E01030389",1561,1561,1561,1,1,"U"
"E01030390","E01030390","E01030390_E01030390",2043,2043,2043,1,1,"U"
"E01030391","E01030391","E01030391_E01030391",1934,1934,1934,1,1,"U"
"E01030392","E01030392","E01030392_E01030392",2010,2010,2010,1,1,"U"
"E01030393","E01030393","E01030393_E01030393",1987,1987,1987,1,1,"U"
"E01030394","E01030394","E01030394_E01030394",1838,1838,1838,1,1,"U"
"E01030395","E01030395","E01030395_E01030395",1719,1719,1719,1,1,"U"
"E01030396","E01030396","E01030396_E01030396",2509,2509,2509,1,1,"U"
"E01030398","E01030398","E01030398_E01030398",1635,1635,1635,1,1,"U"
"E01030399","E01030399","E01030399_E01030399",2384,2384,2384,1,1,"U"
"E01030400","E01030400","E01030400_E01030400",1649,1649,1649,1,1,"U"
"E01030401","E01030401","E01030401_E01030401",2494,2494,2494,1,1,"U"
"E01030402","E01030402","E01030402_E01030402",2407,2407,2407,1,1,"U"
"E01030403","E01030403","E01030403_E01030403",1642,1642,1642,1,1,"U"
"E01030404","E01030404","E01030404_E01030404",1601,1601,1601,1,1,"U"
"E01030405","E01030405","E01030405_E01030405",1889,1889,1889,1,1,"U"
"E01030406","E01030406","E01030406_E01030406",1562,1562,1562,1,1,"U"
"E01030407","E01030407","E01030407_E01030407",1396,1396,1396,1,1,"U"
"E01030408","E01030408","E01030408_E01030408",1719,1719,1719,1,1,"U"
"E01030409","E01030409","E01030409_E01030409",1585,1585,1585,1,1,"U"
"E01030410","E01030410","E01030410_E01030410",1769,1769,1769,1,1,"U"
"E01030411","E01034289","E01030411_E01034289",1453,2836,1453,1,0.512341325811001,"S"
"E01030411","E01034290","E01030411_E01034290",1383,2836,1383,1,0.487658674188999,"S"
"E01030412","E01030412","E01030412_E01030412",2047,2047,2047,1,1,"U"
"E01030413","E01030413","E01030413_E01030413",2008,2008,2008,1,1,"U"
"E01030414","E01030414","E01030414_E01030414",1382,1382,1382,1,1,"U"
"E01030415","E01030415","E01030415_E01030415",1671,1671,1671,1,1,"U"
"E01030416","E01030416","E01030416_E01030416",1371,1371,1371,1,1,"U"
"E01030417","E01030417","E01030417_E01030417",1334,1334,1334,1,1,"U"
"E01030418","E01030418","E01030418_E01030418",1526,1526,1526,1,1,"U"
"E01030419","E01030419","E01030419_E01030419",1792,1792,1792,1,1,"U"
"E01030420","E01030420","E01030420_E01030420",1351,1351,1351,1,1,"U"
"E01030421","E01030421","E01030421_E01030421",1786,1786,1786,1,1,"U"
"E01030422","E01030422","E01030422_E01030422",1788,1788,1788,1,1,"U"
"E01030423","E01030423","E01030423_E01030423",1740,1740,1740,1,1,"U"
"E01030424","E01030424","E01030424_E01030424",1486,1486,1486,1,1,"U"
"E01030425","E01030425","E01030425_E01030425",1913,1913,1913,1,1,"U"
"E01030426","E01030426","E01030426_E01030426",1542,1542,1542,1,1,"U"
"E01030427","E01030427","E01030427_E01030427",1399,1399,1399,1,1,"U"
"E01030428","E01030428","E01030428_E01030428",1277,1277,1277,1,1,"U"
"E01030429","E01030429","E01030429_E01030429",1481,1481,1481,1,1,"U"
"E01030430","E01030430","E01030430_E01030430",1418,1418,1418,1,1,"U"
"E01030431","E01030431","E01030431_E01030431",1429,1429,1429,1,1,"U"
"E01030432","E01030432","E01030432_E01030432",1528,1528,1528,1,1,"U"
"E01030433","E01030433","E01030433_E01030433",1640,1640,1640,1,1,"U"
"E01030434","E01030434","E01030434_E01030434",1585,1585,1585,1,1,"U"
"E01030435","E01030435","E01030435_E01030435",1980,1980,1980,1,1,"U"
"E01030436","E01030436","E01030436_E01030436",2266,2266,2266,1,1,"U"
"E01030437","E01030437","E01030437_E01030437",2393,2393,2393,1,1,"U"
"E01030438","E01030438","E01030438_E01030438",1800,1800,1800,1,1,"U"
"E01030439","E01030439","E01030439_E01030439",1722,1722,1722,1,1,"U"
"E01030440","E01030440","E01030440_E01030440",1680,1680,1680,1,1,"U"
"E01030441","E01030441","E01030441_E01030441",1376,1376,1376,1,1,"U"
"E01030442","E01030442","E01030442_E01030442",1435,1435,1435,1,1,"U"
"E01030443","E01030443","E01030443_E01030443",1358,1358,1358,1,1,"U"
"E01030444","E01030444","E01030444_E01030444",1542,1542,1542,1,1,"U"
"E01030445","E01030445","E01030445_E01030445",1453,1453,1453,1,1,"U"
"E01030446","E01030446","E01030446_E01030446",1410,1410,1410,1,1,"U"
"E01030447","E01030447","E01030447_E01030447",1327,1327,1327,1,1,"U"
"E01030448","E01030448","E01030448_E01030448",1554,1554,1554,1,1,"U"
"E01030449","E01030449","E01030449_E01030449",1308,1308,1308,1,1,"U"
"E01030450","E01030450","E01030450_E01030450",2611,2611,2611,1,1,"U"
"E01030451","E01030451","E01030451_E01030451",1985,1985,1985,1,1,"U"
"E01030452","E01030452","E01030452_E01030452",2521,2521,2521,1,1,"U"
"E01030453","E01030453","E01030453_E01030453",1521,1521,1521,1,1,"U"
"E01030454","E01030454","E01030454_E01030454",1654,1654,1654,1,1,"U"
"E01030455","E01030455","E01030455_E01030455",1881,1881,1881,1,1,"U"
"E01030456","E01030456","E01030456_E01030456",1519,1519,1519,1,1,"U"
"E01030457","E01030457","E01030457_E01030457",1731,1731,1731,1,1,"U"
"E01030458","E01030458","E01030458_E01030458",1179,1179,1192,0.989093959731544,1,"X"
"E01030459","E01030458","E01030459_E01030458",13,1421,1192,0.0109060402684564,0.0091484869809993,"X"
"E01030459","E01030459","E01030459_E01030459",1408,1421,1408,1,0.990851513019001,"X"
"E01030460","E01030460","E01030460_E01030460",1588,1588,1588,1,1,"U"
"E01030461","E01030461","E01030461_E01030461",1639,1639,1639,1,1,"U"
"E01030462","E01030462","E01030462_E01030462",1582,1582,1582,1,1,"U"
"E01030463","E01030463","E01030463_E01030463",1438,1438,1438,1,1,"U"
"E01030464","E01030464","E01030464_E01030464",1764,1764,1764,1,1,"U"
"E01030465","E01030465","E01030465_E01030465",1496,1496,1496,1,1,"U"
"E01030466","E01030466","E01030466_E01030466",1648,1648,1648,1,1,"U"
"E01030467","E01030467","E01030467_E01030467",1731,1731,1731,1,1,"U"
"E01030468","E01030468","E01030468_E01030468",3263,3263,3263,1,1,"U"
"E01030469","E01030469","E01030469_E01030469",1458,1458,1458,1,1,"U"
"E01030470","E01030470","E01030470_E01030470",4668,4668,4668,1,1,"U"
"E01030471","E01030471","E01030471_E01030471",1267,1267,1267,1,1,"U"
"E01030472","E01030472","E01030472_E01030472",1338,1338,1338,1,1,"U"
"E01030473","E01030473","E01030473_E01030473",1700,1700,1700,1,1,"U"
"E01030474","E01030474","E01030474_E01030474",2866,2866,2866,1,1,"U"
"E01030475","E01030475","E01030475_E01030475",1391,1391,1391,1,1,"U"
"E01030476","E01030476","E01030476_E01030476",1151,1151,1151,1,1,"U"
"E01030477","E01030477","E01030477_E01030477",1716,1716,1716,1,1,"U"
"E01030478","E01030478","E01030478_E01030478",1883,1883,1883,1,1,"U"
"E01030479","E01030479","E01030479_E01030479",1882,1882,1882,1,1,"U"
"E01030480","E01030480","E01030480_E01030480",1858,1858,1858,1,1,"U"
"E01030481","E01030481","E01030481_E01030481",1784,1784,1784,1,1,"U"
"E01030482","E01030482","E01030482_E01030482",1380,1380,1380,1,1,"U"
"E01030483","E01030483","E01030483_E01030483",1484,1484,1484,1,1,"U"
"E01030484","E01030484","E01030484_E01030484",1743,1743,1743,1,1,"U"
"E01030485","E01030485","E01030485_E01030485",1754,1754,1754,1,1,"U"
"E01030486","E01030486","E01030486_E01030486",1573,1573,1573,1,1,"U"
"E01030487","E01030487","E01030487_E01030487",1542,1542,1542,1,1,"U"
"E01030488","E01030488","E01030488_E01030488",2198,2198,2198,1,1,"U"
"E01030489","E01030489","E01030489_E01030489",2489,2489,2489,1,1,"U"
"E01030490","E01030490","E01030490_E01030490",1629,1629,1629,1,1,"U"
"E01030491","E01030491","E01030491_E01030491",1985,1985,1985,1,1,"U"
"E01030492","E01030492","E01030492_E01030492",2008,2008,2008,1,1,"U"
"E01030493","E01030493","E01030493_E01030493",1292,1292,1292,1,1,"U"
"E01030494","E01030494","E01030494_E01030494",1795,1795,1795,1,1,"U"
"E01030495","E01030495","E01030495_E01030495",1952,1952,1952,1,1,"U"
"E01030496","E01030496","E01030496_E01030496",1684,1684,1684,1,1,"U"
"E01030497","E01030497","E01030497_E01030497",1588,1588,1588,1,1,"U"
"E01030498","E01030498","E01030498_E01030498",1358,1358,1358,1,1,"U"
"E01030499","E01030499","E01030499_E01030499",1493,1493,1493,1,1,"U"
"E01030500","E01030500","E01030500_E01030500",1542,1542,1542,1,1,"U"
"E01030501","E01030501","E01030501_E01030501",1704,1704,1704,1,1,"U"
"E01030502","E01030502","E01030502_E01030502",1234,1234,1234,1,1,"U"
"E01030503","E01030503","E01030503_E01030503",1385,1385,1385,1,1,"U"
"E01030504","E01030504","E01030504_E01030504",1132,1132,1132,1,1,"U"
"E01030505","E01030505","E01030505_E01030505",1571,1571,1571,1,1,"U"
"E01030506","E01030506","E01030506_E01030506",1327,1327,1327,1,1,"U"
"E01030507","E01030507","E01030507_E01030507",1278,1278,1278,1,1,"U"
"E01030508","E01030508","E01030508_E01030508",1443,1443,1443,1,1,"U"
"E01030509","E01030509","E01030509_E01030509",1206,1206,1206,1,1,"U"
"E01030510","E01030510","E01030510_E01030510",1876,1876,1876,1,1,"U"
"E01030511","E01030511","E01030511_E01030511",1592,1592,1592,1,1,"U"
"E01030512","E01030512","E01030512_E01030512",1586,1586,1586,1,1,"U"
"E01030513","E01030513","E01030513_E01030513",1433,1433,1433,1,1,"U"
"E01030514","E01030514","E01030514_E01030514",1506,1506,1506,1,1,"U"
"E01030515","E01030515","E01030515_E01030515",1971,1971,1971,1,1,"U"
"E01030516","E01030516","E01030516_E01030516",1336,1336,1336,1,1,"U"
"E01030517","E01030517","E01030517_E01030517",1653,1653,1653,1,1,"U"
"E01030518","E01030518","E01030518_E01030518",1371,1371,1371,1,1,"U"
"E01030519","E01030519","E01030519_E01030519",1603,1603,1603,1,1,"U"
"E01030520","E01030520","E01030520_E01030520",1381,1381,1381,1,1,"U"
"E01030521","E01030521","E01030521_E01030521",1660,1660,1660,1,1,"U"
"E01030522","E01030522","E01030522_E01030522",1429,1429,1429,1,1,"U"
"E01030523","E01030523","E01030523_E01030523",1232,1232,1232,1,1,"U"
"E01030524","E01030524","E01030524_E01030524",1855,1855,1855,1,1,"U"
"E01030525","E01030525","E01030525_E01030525",1488,1488,1488,1,1,"U"
"E01030526","E01030526","E01030526_E01030526",1285,1285,1285,1,1,"U"
